enrolment_id,total_interaction_percent,total_attendance_percent,survey_rating_percent,satisfaction_rate_percent,is_satisfied
9282373,18,55,59,56,1
5540926,58,32,100,67,1
6013689,16,59,80,56,1
8182996,57,65,60,43,0
6417798,61,43,61,51,1
6519555,76,41,64,56,1
9285005,27,61,62,51,1
9622827,44,62,98,66,1
6625965,29,44,80,81,1
8196211,86,62,96,74,1
9821183,52,59,53,55,1
5305235,69,71,48,56,1
8383522,68,29,42,40,0
9377275,66,36,52,42,0
9885258,52,39,86,68,1
5837325,69,40,37,32,0
6286706,64,54,71,45,0
6938909,40,74,89,73,1
8356419,61,55,67,63,1
5206771,38,52,94,63,1
5597513,75,61,60,64,1
5684686,70,40,45,41,0
6711970,42,25,73,61,1
6193750,63,51,83,71,1
6376653,33,34,88,58,1
7075183,71,32,69,49,0
5295430,41,74,60,52,1
8907800,56,42,84,52,1
9390628,56,45,93,55,1
5349096,8,58,66,41,0
7885710,40,44,90,70,1
8133993,35,55,69,59,1
9334990,71,48,94,58,1
7037007,12,53,73,43,0
7289209,13,34,60,34,0
8241137,53,68,86,51,1
9160663,96,49,62,42,0
5219276,29,50,78,72,1
6735804,16,69,75,57,1
7364072,29,48,77,59,1
7655870,85,52,88,70,1
8091715,64,47,78,71,1
8878451,65,55,81,69,1
5448602,57,61,57,59,1
5912332,69,42,83,63,1
6694844,33,36,84,68,1
5140876,85,40,88,68,1
5847118,23,63,35,37,0
6119313,72,60,94,61,1
6386803,45,56,81,56,1
6836133,80,70,95,66,1
6924795,47,46,85,63,1
8071598,66,74,97,73,1
9189646,37,39,79,67,1
5111484,59,64,84,70,1
5161424,54,59,59,41,0
7273015,27,39,56,70,1
9430524,77,61,98,70,1
6583745,65,45,51,50,1
7071715,24,56,100,65,1
9046465,69,57,78,48,0
6130367,67,42,51,63,1
6185917,69,63,95,69,1
8386872,63,52,95,68,1
9144149,21,60,44,39,0
5155127,61,87,94,72,1
5363500,69,61,75,61,1
6415562,21,48,83,63,1
7621449,88,58,82,74,1
8193294,62,50,99,79,1
8720651,72,45,66,61,1
9493483,21,65,78,40,0
7226460,61,42,97,65,1
8817481,32,55,88,60,1
9552319,29,48,91,66,1
5739666,68,58,67,51,1
5884658,49,48,97,63,1
9448054,29,41,83,77,1
8233232,94,28,48,45,0
8344128,38,38,76,66,1
9598775,52,53,89,73,1
6441945,67,67,100,85,1
7483117,44,40,65,43,0
7860307,82,41,95,64,1
9060264,70,42,94,50,1
5251286,52,66,80,52,1
5328477,48,52,36,28,0
6451984,44,38,80,58,1
6153160,68,51,56,59,1
6582929,84,57,98,66,1
6730447,81,62,67,41,0
8525485,40,38,49,39,0
5815722,48,69,61,57,1
5854930,78,39,97,59,1
7735351,42,42,98,68,1
6873982,42,62,92,60,1
7764671,66,47,89,73,1
9135194,48,41,75,51,1
9360489,49,45,72,66,1
5236434,38,43,59,48,0
5277712,45,46,66,65,1
6911680,89,68,75,71,1
8976656,69,67,96,62,1
6793246,82,48,79,58,1
7396082,15,50,84,70,1
9024257,67,77,96,51,1
9518232,13,64,59,63,1
7066583,35,44,62,62,1
8014191,43,27,73,62,1
8886658,82,52,78,57,1
5014551,35,37,65,44,0
7824957,39,61,89,55,1
8105810,30,55,60,50,1
8307659,71,49,84,66,1
6817400,23,70,92,79,1
7422131,33,56,71,47,0
7609917,57,42,86,74,1
9563315,60,57,71,54,1
8717293,29,52,68,54,1
9023841,13,79,79,51,1
9367353,18,46,99,63,1
6309052,37,27,71,41,0
7460349,72,44,89,61,1
9469242,48,48,73,52,1
7186532,57,23,60,43,0
8162721,21,36,84,48,0
8255131,57,41,99,67,1
9878916,71,46,93,69,1
5923516,84,54,85,65,1
6925313,30,45,81,65,1
7481489,74,20,92,58,1
9186304,9,53,69,59,1
5851310,48,41,84,60,1
7629015,49,58,48,46,0
9209245,30,46,78,69,1
9886046,21,63,79,59,1
5896663,6,36,82,56,1
6147104,62,40,72,59,1
6835346,52,52,51,61,1
9394224,59,51,82,61,1
5287122,29,39,47,55,1
7151766,47,55,77,60,1
7320873,64,55,93,66,1
5870779,51,43,59,43,0
7415447,71,57,93,76,1
8278182,11,48,85,60,1
8850184,68,64,50,45,0
5582935,60,50,83,65,1
6919917,24,48,96,79,1
7649567,91,36,83,56,1
9823972,46,86,89,69,1
7538552,47,24,82,68,1
9008677,14,56,70,64,1
9855198,42,59,65,59,1
6752797,51,67,90,41,0
9606515,50,72,88,76,1
9917024,44,39,65,39,0
5598778,27,81,99,73,1
6451242,79,44,87,81,1
7944038,47,54,59,56,1
8096359,18,51,83,49,0
6362540,46,40,93,71,1
8431246,74,50,91,65,1
8735140,49,62,80,74,1
9876540,51,33,82,73,1
6819345,43,50,91,71,1
6904354,78,44,100,62,1
9714661,37,67,99,51,1
9846833,54,49,91,67,1
7527502,55,74,41,32,0
9527669,73,41,88,63,1
9829494,65,46,87,63,1
9907765,38,48,68,61,1
6019505,66,60,82,52,1
7377599,89,59,55,57,1
8647854,16,41,85,51,1
9214382,52,68,88,63,1
5282747,30,55,63,51,1
5774721,62,37,83,42,0
6269847,49,32,100,64,1
7014336,42,46,96,66,1
7465006,44,29,84,66,1
7647980,68,72,54,36,0
8670069,59,48,70,50,1
6749870,50,72,74,63,1
8211431,35,46,82,60,1
8640945,59,53,45,41,0
8712559,47,50,60,47,0
5463890,20,72,69,45,0
6489252,18,45,100,60,1
7549574,52,57,90,80,1
6666823,63,38,39,45,0
6756178,32,50,56,48,0
9520850,48,50,92,59,1
5543963,89,53,63,45,0
6141085,71,50,81,57,1
8328956,53,58,46,45,0
8896817,72,44,79,69,1
5201356,50,44,73,65,1
7898723,67,47,48,50,1
9270882,96,71,62,56,1
9972134,78,35,88,43,0
6409946,49,76,79,71,1
7001858,74,42,97,63,1
7682911,38,50,91,59,1
8675745,21,47,91,61,1
5209837,11,36,92,66,1
5712710,40,30,96,48,0
5807121,19,47,69,71,1
7146795,20,59,83,64,1
6345727,24,52,90,72,1
7179627,56,52,71,57,1
8637852,93,52,96,62,1
9915039,82,56,88,66,1
6934332,27,56,61,47,0
7784469,70,47,49,57,1
8052852,81,44,72,65,1
8385435,63,40,41,45,0
5486554,28,46,52,52,1
8255279,56,68,67,58,1
8349041,30,55,94,70,1
5300236,57,42,58,56,1
5821562,43,50,85,75,1
6234144,63,28,80,72,1
6752485,42,41,86,72,1
5082824,94,64,63,51,1
5559833,30,68,45,47,0
7452036,67,42,73,59,1
7819682,64,33,75,63,1
5389996,64,37,95,53,1
7311565,27,62,62,48,0
7732854,51,62,84,73,1
8907960,49,29,73,56,1
5463114,52,64,67,60,1
7640859,41,54,45,39,0
9349783,83,61,70,64,1
9953771,24,47,48,46,0
6246737,55,72,79,57,1
6279568,82,15,71,67,1
7032367,27,39,79,63,1
9903863,27,39,78,69,1
5805296,59,59,69,55,1
8530876,20,46,86,61,1
8736280,53,42,84,70,1
9776779,57,21,79,61,1
5049962,39,58,59,50,1
5127915,37,54,80,68,1
6337833,25,34,55,52,1
8856382,52,48,64,56,1
6274962,37,53,64,60,1
7228594,36,60,64,52,1
8176460,35,54,67,53,1
7293060,53,50,73,58,1
7417630,8,52,80,57,1
7782992,26,69,100,70,1
8083020,20,50,87,55,1
5760690,11,73,40,42,0
7818128,74,17,66,42,0
9342391,25,50,62,64,1
5104124,90,21,88,69,1
5915034,49,57,78,60,1
5940650,49,61,90,66,1
7472569,22,55,66,52,1
5591715,19,37,99,63,1
5837002,58,56,100,60,1
7187636,30,53,83,45,0
8443198,46,56,66,61,1
6032575,68,41,69,49,0
7074086,51,72,87,60,1
7833563,92,74,80,66,1
9653767,82,47,87,67,1
5714671,48,68,55,49,0
8929502,57,62,88,62,1
8932357,86,81,84,68,1
5116422,57,44,60,50,1
5254292,70,45,91,56,1
6860973,12,60,55,52,1
9205077,73,50,99,70,1
6152673,61,45,94,69,1
7982362,66,47,95,73,1
8397590,67,55,88,64,1
8972698,44,57,83,57,1
6135079,23,52,69,51,1
8320723,26,39,56,40,0
9378054,56,51,96,52,1
5092093,51,55,69,63,1
6651431,26,55,47,53,1
8991969,28,35,41,31,0
9044274,23,35,95,82,1
5570080,35,49,88,60,1
8196598,67,44,69,67,1
9086132,57,57,83,77,1
9913890,53,39,66,42,0
7337941,52,57,30,36,0
9376609,48,62,77,59,1
9505614,70,53,54,47,0
9632969,71,28,83,60,1
6860455,34,77,65,63,1
7089712,83,31,48,47,0
7232207,39,34,78,58,1
8548770,56,33,92,65,1
5578295,54,50,77,69,1
6982326,70,68,65,73,1
8028780,30,49,70,51,1
8387097,49,79,91,69,1
5545318,40,68,99,69,1
6366198,32,43,100,66,1
6903523,69,51,69,59,1
7765148,60,59,89,67,1
5589220,67,58,77,69,1
5892844,49,64,87,56,1
9080676,79,49,94,61,1
9999965,51,73,82,65,1
5756116,50,55,66,54,1
6461092,48,50,80,67,1
8406108,36,38,75,67,1
8773962,82,42,65,57,1
5540394,54,49,55,51,1
7022333,86,46,82,54,1
9164804,51,51,93,69,1
6570736,19,63,89,68,1
6894006,37,40,97,52,1
7303574,15,15,83,56,1
7404013,69,55,70,59,1
6552055,36,36,75,63,1
6934613,36,62,82,62,1
9128748,76,53,100,84,1
5131221,85,51,100,64,1
5404909,52,43,77,51,1
6097440,74,50,89,40,0
5381736,72,60,78,64,1
6701920,50,50,66,54,1
8175933,28,42,91,52,1
8835619,27,57,76,58,1
7834490,55,56,92,76,1
9100283,37,54,24,18,0
9337221,79,31,44,33,0
9053701,54,49,86,52,1
9375464,87,38,86,65,1
9406134,83,44,72,56,1
7790997,63,61,70,64,1
8187809,14,59,84,69,1
8726348,52,57,81,63,1
6302521,52,38,73,65,1
6376025,66,40,72,68,1
6954039,28,41,51,46,0
7965620,18,48,67,53,1
6511871,60,60,77,73,1
7136367,57,65,63,53,1
8772025,31,54,83,67,1
6664453,13,53,59,47,0
7560344,68,50,59,50,1
8504507,48,45,66,51,1
8816299,4,59,79,52,1
5544135,18,57,100,60,1
5983955,58,62,59,58,1
9952967,64,36,48,47,0
6104858,29,53,95,66,1
6404811,33,69,49,34,0
8212129,40,24,35,19,0
5992001,46,47,47,34,0
7803036,86,39,68,73,1
8253996,43,57,60,38,0
5436300,43,65,49,47,0
7713045,77,55,57,53,1
8539151,30,49,50,40,0
8865816,78,38,87,64,1
5182957,71,38,50,48,0
6131979,62,49,87,69,1
9895594,74,39,84,48,0
5221528,76,58,76,74,1
7119671,52,76,87,74,1
7739929,45,47,98,52,1
6570357,68,48,99,74,1
7476906,53,39,85,43,0
9379046,58,46,85,57,1
5185056,25,32,69,55,1
8227556,26,69,67,55,1
9372180,40,49,72,52,1
6050179,68,60,96,64,1
6719713,46,54,57,55,1
8049314,32,43,100,91,1
8115930,29,34,91,77,1
5253662,70,42,90,58,1
6810581,34,61,91,72,1
7344088,42,40,83,61,1
9912107,40,48,86,69,1
5291645,43,54,64,58,1
7047135,11,33,96,62,1
9214265,56,57,80,57,1
5185778,49,71,60,52,1
7126503,70,61,67,49,0
9162753,59,38,98,63,1
5112379,55,53,78,50,1
6619078,70,74,91,64,1
7671250,63,76,79,53,1
6780928,32,57,66,46,0
7649019,42,45,72,74,1
9751654,50,40,81,55,1
9784946,95,58,68,54,1
7274754,53,54,79,61,1
8432649,46,64,76,47,0
9601185,43,62,76,47,0
9749090,32,39,100,77,1
7954223,51,44,93,67,1
8037211,50,52,86,63,1
9784251,63,74,86,59,1
5097908,44,72,92,72,1
5176958,29,28,58,47,0
7006012,14,44,80,60,1
7706795,53,40,81,63,1
5321361,30,30,65,51,1
5404032,34,55,59,48,0
8365020,55,53,78,50,1
5674110,45,25,82,58,1
7114922,50,57,78,58,1
9189092,45,64,58,48,0
6088175,49,59,88,68,1
7509733,61,54,73,52,1
8238126,84,24,96,67,1
9142932,16,49,55,43,0
5302015,63,29,95,57,1
8309397,90,47,71,49,0
9831430,66,43,35,31,0
5925750,77,39,78,66,1
7047087,70,17,93,59,1
7941843,33,49,95,71,1
9874901,14,56,98,81,1
5362028,45,62,88,60,1
7236531,45,37,72,58,1
8762656,39,35,83,59,1
6302892,34,28,87,64,1
8147089,42,43,79,54,1
8244334,70,66,58,44,0
9513236,47,65,64,38,0
5337729,51,36,41,43,0
7935383,40,53,30,28,0
8928732,52,38,56,44,0
5493370,32,70,94,72,1
5586946,43,45,44,32,0
8584149,47,59,100,73,1
5429207,51,33,69,52,1
5634924,41,56,41,43,0
6320790,88,58,81,56,1
6941958,62,51,81,54,1
8005886,37,17,98,79,1
8947505,87,72,35,38,0
9474219,20,37,91,81,1
6083850,63,63,68,53,1
7009179,45,69,64,67,1
9050294,72,55,90,49,0
9388108,42,50,100,61,1
7214863,41,78,52,46,0
7419033,38,31,83,63,1
8963747,60,48,62,56,1
8505155,21,72,69,45,0
8847300,39,44,60,60,1
9323245,80,56,84,74,1
9404726,58,47,71,56,1
6631744,14,59,99,77,1
6695711,34,64,90,66,1
8768497,38,48,43,54,1
9884811,82,52,94,77,1
6307100,35,58,96,65,1
6900926,78,40,68,62,1
7685646,62,43,73,69,1
8853805,38,41,94,70,1
6028567,58,32,77,55,1
6434653,49,34,93,61,1
7315354,23,62,84,65,1
8796906,27,62,45,43,0
5955569,15,38,94,77,1
6541571,25,50,60,59,1
8187848,36,43,63,53,1
6109496,48,35,93,61,1
8100048,62,49,93,71,1
8418461,63,60,65,53,1
8732150,45,44,62,47,0
5605668,46,53,78,63,1
8121738,56,22,69,57,1
9971135,97,48,84,62,1
6443551,61,73,77,51,1
6782971,29,62,92,73,1
7373103,61,43,98,85,1
8807554,31,55,99,52,1
6002446,36,45,88,68,1
7091487,48,53,89,58,1
7847040,62,56,89,42,0
9393537,53,36,74,64,1
5368788,48,35,78,48,0
5777237,31,43,97,75,1
8678573,55,57,91,57,1
8774164,35,34,83,64,1
5096245,69,25,74,60,1
8079117,52,45,80,58,1
9005958,44,46,74,46,0
9983710,66,37,71,77,1
6157101,71,36,95,66,1
8499023,47,48,40,31,0
9172024,59,38,95,57,1
5311804,44,44,66,56,1
8389325,58,51,81,59,1
8831436,25,49,41,54,1
9853462,58,55,64,59,1
6359277,69,39,100,62,1
7751657,50,18,91,69,1
9695676,89,41,62,66,1
6917088,32,56,78,56,1
7633239,56,55,100,82,1
7787936,76,49,90,84,1
8470391,68,43,69,59,1
5166343,70,37,76,60,1
7474032,46,44,77,57,1
7547629,53,40,42,36,0
9682002,51,54,96,65,1
6957182,54,47,96,58,1
7577712,46,61,78,52,1
8181724,65,50,61,65,1
5875498,62,49,37,53,1
6492498,65,68,43,39,0
6794155,84,65,83,48,0
5491998,33,49,56,49,0
5796653,66,57,86,66,1
6190458,13,56,64,50,1
9336548,50,76,82,45,0
6192992,35,58,95,81,1
8340892,72,58,71,71,1
8994876,57,45,90,80,1
6234565,69,23,88,64,1
7661812,52,52,77,54,1
8726550,80,69,68,38,0
5027831,39,69,96,74,1
5353082,76,57,51,53,1
5421566,12,63,51,41,0
5564387,36,47,61,63,1
5108531,55,28,86,61,1
5292243,27,56,96,66,1
5625008,72,65,84,66,1
9040593,33,48,96,77,1
5877297,60,46,50,46,0
6962513,44,78,53,55,1
7434407,40,57,57,50,1
9042589,29,41,66,63,1
5256004,68,41,76,62,1
7093188,40,38,87,64,1
9389093,64,54,94,78,1
9954084,52,61,74,50,1
5289647,42,35,96,71,1
7359873,47,57,62,71,1
7751945,92,57,83,67,1
5452040,49,59,87,74,1
6574947,56,42,69,69,1
9343627,41,64,92,66,1
9963157,60,24,66,56,1
6083382,54,76,62,48,0
7623754,18,49,84,64,1
7844874,51,77,68,49,0
5389429,33,58,93,57,1
5931176,42,52,81,65,1
7634858,5,57,87,68,1
8963865,46,66,48,52,1
5473993,54,50,94,86,1
5557388,9,62,92,66,1
7047641,23,78,77,58,1
7234414,86,63,78,72,1
7636687,37,53,45,37,0
9946723,42,66,79,79,1
6469320,47,67,98,58,1
7494486,78,47,63,55,1
7691987,43,30,52,50,1
5347939,41,60,62,42,0
5888158,94,65,76,45,0
8458711,23,39,48,42,0
8927936,79,47,67,45,0
5636896,32,26,96,68,1
7053371,44,55,64,47,0
7387855,31,44,81,55,1
8291415,54,42,79,63,1
7618263,49,35,86,54,1
8322223,18,44,34,24,0
8720105,67,27,72,61,1
5690474,57,58,86,66,1
5866758,37,49,60,41,0
9675154,51,40,98,68,1
5109356,65,68,82,50,1
5513692,55,86,67,49,0
9309941,27,66,90,59,1
9489738,37,57,41,49,0
6683627,70,54,74,63,1
9724463,68,82,99,70,1
9924799,70,58,65,45,0
6940908,13,36,89,77,1
7689243,46,51,83,65,1
8188753,29,34,59,65,1
8005699,30,43,92,60,1
8134444,43,66,82,72,1
9111950,56,53,80,57,1
7358889,44,55,59,39,0
7479224,61,36,61,48,0
7724924,64,68,42,28,0
6981081,74,47,88,72,1
9271998,17,50,64,45,0
9770820,73,40,72,49,0
9836440,62,41,91,62,1
5486983,76,84,37,38,0
7041797,9,72,84,45,0
8719056,89,42,91,57,1
6614938,64,46,94,73,1
7194941,25,37,69,45,0
7246144,25,56,72,58,1
7896883,49,53,47,49,0
6021390,71,77,74,59,1
7193617,73,57,84,53,1
8721283,71,25,68,75,1
7129408,38,63,70,50,1
8526792,41,40,80,62,1
8962114,70,35,91,72,1
9342069,54,57,68,53,1
5944400,54,39,84,63,1
6792112,76,57,76,46,0
8468527,87,52,45,35,0
9624687,54,56,97,73,1
7406965,27,38,96,65,1
7485458,70,33,46,52,1
9765292,61,46,41,35,0
5015793,88,67,88,52,1
6035323,69,51,100,66,1
7908007,43,49,84,74,1
9739725,64,39,91,63,1
5842682,73,64,81,73,1
7149387,55,57,99,61,1
7267103,23,54,56,46,0
7711474,73,43,95,53,1
7778377,40,67,98,62,1
8259517,53,48,67,39,0
5694454,61,45,71,48,0
7665191,9,44,34,40,0
7837937,25,55,72,64,1
6256147,34,45,68,72,1
6705777,48,14,100,75,1
8097319,37,58,63,46,0
8173371,45,35,93,79,1
5002389,26,25,67,51,1
5290899,60,60,74,51,1
6106981,20,48,66,45,0
8947643,54,41,57,37,0
5625747,85,34,70,60,1
7074578,39,50,94,62,1
9166327,38,52,63,43,0
9824731,38,65,93,56,1
7464784,48,66,60,56,1
7949135,71,59,82,55,1
9281307,98,45,77,69,1
9887295,55,57,75,69,1
5177592,29,35,100,76,1
5710776,35,46,89,65,1
6801588,93,70,46,38,0
7365563,64,82,86,62,1
6425511,62,43,79,67,1
6496238,63,44,93,65,1
8288401,9,40,55,45,0
6704604,38,48,66,56,1
6789329,18,55,70,58,1
7820416,80,56,77,51,1
9168744,68,67,70,60,1
5694929,47,67,54,52,1
8219988,71,68,66,67,1
8548720,35,56,58,61,1
8602752,53,59,80,72,1
6972391,72,52,69,71,1
7075842,54,27,60,68,1
7412711,72,56,85,66,1
9952517,35,48,95,71,1
5880111,72,74,84,58,1
9233886,39,46,100,66,1
9362954,72,60,76,53,1
6018793,45,72,77,67,1
6338367,15,57,67,65,1
8732003,81,44,70,60,1
8933773,68,64,65,55,1
5414757,57,64,65,50,1
5792641,54,70,80,56,1
8551337,53,32,34,35,0
9222326,28,67,67,71,1
7740242,40,59,78,60,1
9278458,52,58,79,63,1
9555722,66,57,81,55,1
9667072,32,58,78,50,1
5070015,38,73,81,47,0
6039064,79,32,98,72,1
6053360,61,49,67,49,0
6402444,49,33,80,53,1
5615327,33,70,55,48,0
7934922,79,46,56,40,0
8832521,34,42,62,57,1
9643727,50,66,96,67,1
5280312,79,34,93,53,1
7778363,68,54,69,62,1
9412483,81,51,42,50,1
6582926,41,31,78,62,1
7539613,30,51,85,63,1
8233840,18,60,56,48,0
5867412,69,53,72,56,1
6676466,31,59,81,51,1
8030325,22,61,65,49,0
8262176,46,37,74,68,1
6826786,63,40,86,46,0
6842830,89,44,56,43,0
8677254,50,67,75,58,1
5288351,51,53,59,47,0
7049041,52,42,96,62,1
8983989,14,46,71,65,1
9714835,11,39,66,56,1
6439640,76,45,85,49,0
7853827,62,54,77,51,1
9354523,29,39,57,58,1
6417422,75,43,86,77,1
8756051,53,56,66,44,0
9371401,27,42,67,60,1
6397367,22,64,91,75,1
8140276,49,57,89,90,1
8467761,52,68,63,57,1
8581029,54,77,95,41,0
6222150,61,50,51,53,1
6299361,30,54,72,60,1
7761824,83,34,99,60,1
8558537,36,59,71,59,1
5929610,78,60,93,79,1
7552325,42,46,61,51,1
9624277,91,38,85,62,1
6105692,57,46,85,51,1
7162724,57,44,55,52,1
8653578,35,31,58,56,1
7576117,28,47,80,68,1
8381766,55,65,51,48,0
9217386,69,45,77,66,1
9688524,61,75,77,49,0
5328143,41,82,58,51,1
6447300,83,62,78,63,1
7765158,24,45,74,49,0
9662979,53,60,60,46,0
5389983,21,56,77,56,1
5449248,54,32,88,46,0
8571170,77,41,38,42,0
9111312,56,58,85,59,1
6320097,25,58,47,41,0
6868644,75,70,73,67,1
7479620,52,63,76,67,1
7249552,29,49,94,55,1
7738880,69,49,89,49,0
9891719,65,44,68,49,0
6349216,38,62,86,50,1
8112785,46,47,61,47,0
8754985,49,35,70,75,1
8781134,94,51,55,41,0
5263289,55,68,59,58,1
5651589,32,56,77,59,1
6415609,19,47,93,48,0
8776718,33,35,69,59,1
7255133,57,58,98,69,1
8469560,33,62,61,38,0
9566574,72,53,54,48,0
5629538,65,45,73,67,1
6387934,47,46,87,57,1
7157633,47,48,78,66,1
8929650,61,47,78,48,0
5126077,53,53,99,71,1
5737001,35,39,64,41,0
9050320,5,52,70,40,0
7358645,30,43,95,65,1
7378876,37,50,63,45,0
9734810,47,52,78,42,0
6177647,64,39,91,77,1
6422666,17,36,69,55,1
6434972,47,56,53,58,1
8294230,62,32,58,44,0
5867531,46,52,52,56,1
6339085,19,45,87,77,1
6926810,71,62,73,60,1
6577656,32,28,77,49,0
7109284,32,51,77,86,1
7870200,32,18,59,75,1
5508761,53,43,49,28,0
5578095,41,59,86,66,1
9451799,61,44,56,54,1
5150616,28,52,67,55,1
8558211,38,60,96,80,1
9015880,22,68,77,68,1
9453115,24,54,73,69,1
5363350,66,56,80,58,1
8048222,72,52,99,51,1
8056075,31,51,67,47,0
5861312,75,43,96,77,1
6428021,37,43,99,65,1
6516874,61,69,95,78,1
7315515,91,58,89,71,1
6371121,74,32,97,67,1
6464088,7,38,77,64,1
7074962,26,51,96,52,1
9594636,47,27,33,24,0
5290636,12,45,64,45,0
5587093,57,40,77,59,1
8573376,59,40,82,72,1
7535614,58,68,33,40,0
8221445,81,60,96,74,1
9277424,61,36,84,78,1
9399150,67,51,72,68,1
6026783,77,47,74,65,1
7342424,53,54,89,65,1
8074378,59,58,93,72,1
9915031,44,52,97,67,1
7115082,75,50,100,76,1
9230965,66,47,81,55,1
9531124,57,40,69,67,1
6751876,15,54,79,60,1
7389900,24,63,49,50,1
9106423,65,54,97,71,1
5192410,62,42,51,52,1
5194546,32,43,92,56,1
7299361,20,46,94,60,1
5443925,13,40,99,71,1
6865517,57,60,63,52,1
7206129,69,43,97,63,1
7382350,24,52,37,46,0
5121104,42,41,43,39,0
7051034,50,23,92,60,1
7283874,69,50,96,62,1
5045638,31,54,64,50,1
7015450,83,49,89,50,1
7499630,67,37,61,59,1
7221091,49,46,62,60,1
7417465,52,39,86,66,1
7731996,65,36,83,51,1
8367050,39,54,55,43,0
6588892,44,53,61,51,1
6927019,33,52,81,65,1
7948926,92,23,85,53,1
9214602,62,46,82,65,1
7612811,38,45,86,63,1
8981419,71,50,40,32,0
9693262,63,48,72,57,1
5228138,69,45,44,44,0
6800609,30,52,64,71,1
7013262,59,44,88,61,1
6289968,72,52,62,36,0
6325673,8,57,50,54,1
7513809,75,18,72,64,1
9412340,76,40,75,61,1
5237308,15,44,86,72,1
9613785,55,31,66,54,1
9648613,83,45,80,62,1
5742251,28,47,71,70,1
7884068,54,39,49,45,0
8389737,62,43,66,50,1
7051580,55,37,97,75,1
7296170,54,64,88,68,1
7397568,50,58,43,39,0
9358867,79,51,72,62,1
5454041,61,46,65,55,1
6443798,57,34,78,60,1
9144069,37,52,72,60,1
9271108,52,61,76,77,1
5645215,72,60,76,50,1
6511503,37,57,75,51,1
6979136,27,46,36,36,0
8429581,75,42,77,47,0
5084590,72,62,99,61,1
6176246,54,47,80,41,0
6611076,41,86,88,70,1
8642111,73,39,36,28,0
5418396,56,66,45,44,0
5530450,24,59,80,84,1
6214676,70,64,59,41,0
7318524,29,57,41,47,0
5237985,39,55,79,69,1
6000914,38,55,69,56,1
6222712,71,49,81,59,1
9931585,44,29,98,71,1
5130709,75,64,74,49,0
6379550,83,57,82,61,1
8917641,81,19,84,68,1
6675296,9,42,67,61,1
7768931,33,42,94,54,1
9931208,29,56,92,56,1
6733837,51,79,77,65,1
6735818,66,40,92,67,1
6955051,51,66,78,64,1
7241511,44,73,96,60,1
6227620,94,59,60,62,1
6755144,47,42,60,50,1
6871734,29,67,77,74,1
8054160,46,28,79,67,1
5071828,43,54,33,34,0
7368796,47,60,29,38,0
8416710,44,49,83,52,1
9165597,43,38,100,74,1
5874702,82,51,97,79,1
5993069,17,60,54,43,0
9726279,35,56,99,74,1
9803873,56,22,63,55,1
6933539,27,35,89,72,1
8241230,73,62,92,61,1
9735100,35,66,86,63,1
5186587,48,60,84,66,1
6462997,65,63,74,72,1
8475572,58,41,88,53,1
9359621,62,62,83,60,1
8551491,59,36,56,52,1
9023397,39,41,38,38,0
9544626,76,36,76,64,1
5409316,37,55,62,54,1
5590260,69,40,64,56,1
6217146,42,51,96,73,1
8828833,54,45,74,63,1
8838135,44,61,88,64,1
8934024,40,45,57,52,1
9897027,48,40,100,56,1
6250038,61,47,59,54,1
8403493,34,63,52,49,0
9907480,9,37,80,84,1
5528890,52,44,80,49,0
5552410,62,65,67,59,1
6198283,79,44,72,52,1
7729485,53,43,89,71,1
7139004,27,52,77,54,1
8250814,58,46,48,66,1
8273965,32,62,79,52,1
9146814,79,81,81,50,1
6136936,92,59,69,66,1
6165231,48,64,63,53,1
6222135,60,56,70,62,1
7310496,57,69,77,57,1
7104543,95,73,57,42,0
8347056,74,56,81,63,1
8449125,65,42,64,63,1
9623646,14,64,54,51,1
6347232,34,66,83,72,1
9306316,59,50,81,55,1
9910145,70,56,48,62,1
6190692,52,65,78,66,1
7300008,42,39,60,47,0
8121494,53,48,82,46,0
5411283,90,55,45,44,0
7353029,39,51,27,27,0
8183048,66,46,87,49,0
9881106,64,34,68,64,1
5253344,31,54,84,56,1
6726659,29,48,74,76,1
9145689,70,60,84,54,1
5180596,28,49,70,58,1
6217580,33,73,70,58,1
8701722,43,53,91,50,1
7636459,56,63,92,68,1
7900981,48,42,75,65,1
8477517,26,40,99,67,1
9992782,29,77,77,66,1
6016436,80,40,100,62,1
7328697,26,28,60,60,1
8931697,55,62,87,73,1
6341961,79,62,84,60,1
7442735,69,60,78,71,1
8772728,36,70,30,32,0
9500499,48,38,76,49,0
6348842,68,61,78,65,1
6935447,93,50,53,43,0
8800243,54,37,95,71,1
5931106,13,61,84,72,1
7968227,57,47,61,41,0
8332778,42,47,41,40,0
8875181,53,52,95,73,1
5601161,78,40,83,67,1
9430165,37,53,72,64,1
9957974,21,65,43,34,0
6112497,12,37,52,32,0
6537593,34,39,72,49,0
9769334,76,35,97,73,1
5275545,95,35,81,65,1
6925723,66,34,99,67,1
8604525,79,79,99,82,1
6844191,9,52,68,58,1
8096646,60,28,78,56,1
9685393,16,50,74,45,0
5217629,94,40,98,67,1
6817095,39,60,72,76,1
7032412,76,60,92,56,1
8001186,33,46,47,55,1
5819057,68,66,99,65,1
9385322,73,46,68,58,1
9788356,52,46,94,64,1
5185648,65,48,44,34,0
5667886,23,41,85,66,1
6976842,53,54,75,37,0
7005877,75,52,57,56,1
6082037,74,44,60,51,1
6272253,6,58,98,52,1
9279775,68,46,97,52,1
